SiteVisit_ID,SiteID,Year,Month,Day,Species_Code,AGE,Errors,Removal_Passes,Pass1,Pass2,Pass3,Pass4,Pass5,Pass6,Pass7,Pass8,Pass9,MLE_loops,Total_Catch,Pop_Est,Capture_Prob,Pop_Est_VAR,Pop_Est_SE,Capture_Prob_VAR,Capture_Prob_SE,T-Value,Pop_Est_CI_Lower,Pop_Est_CI_Upper,Capture_Prob_CI_Lower,Capture_Prob_CI_Upper,Chi_Square,Current,UserCriteria,RunDateTime
1994-06-29_F_3F021,F_3F021,1994,6,29,PKS,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-06-29_F_3F021,F_3F021,1994,6,29,RYD,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-06-29_F_3F021,F_3F021,1994,6,29,SMB,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-06-29_F_3F021,F_3F021,1994,6,29,WHS,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-05_F_3F098,F_3F098,1994,7,5,BHC,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-05_F_3F098,F_3F098,1994,7,5,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-05_F_3F098,F_3F098,1994,7,5,BKT,All,Invalid Dataset,1,117,NA,NA,NA,NA,NA,NA,NA,NA,0,117,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-05_F_3F098,F_3F098,1994,7,5,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-05_F_3F098,F_3F098,1994,7,5,LGD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-05_F_3F098,F_3F098,1994,7,5,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-05_F_3F101,F_3F101,1994,7,5,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-05_F_3F101,F_3F101,1994,7,5,BKT,All,Invalid Dataset,1,87,NA,NA,NA,NA,NA,NA,NA,NA,0,87,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-05_F_3F101,F_3F101,1994,7,5,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,BKT,All,Invalid Dataset,1,61,NA,NA,NA,NA,NA,NA,NA,NA,0,61,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,BLM,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,CES,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,LGD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,NHS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,RYD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,SMB,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F022,F_3F022,1994,7,6,WHS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,BHC,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,BKT,All,Invalid Dataset,1,28,NA,NA,NA,NA,NA,NA,NA,NA,0,28,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,BLM,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,CES,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,LGD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,NHS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,RYD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,SMB,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-06_F_3F097,F_3F097,1994,7,6,WHS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F023,F_3F023,1994,7,7,BHC,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F023,F_3F023,1994,7,7,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F023,F_3F023,1994,7,7,BKT,All,Invalid Dataset,1,196,NA,NA,NA,NA,NA,NA,NA,NA,0,196,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F023,F_3F023,1994,7,7,BLM,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F023,F_3F023,1994,7,7,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F023,F_3F023,1994,7,7,LGD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F023,F_3F023,1994,7,7,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F023,F_3F023,1994,7,7,RYD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F023,F_3F023,1994,7,7,WHS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,BHC,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,BKT,All,Invalid Dataset,1,14,NA,NA,NA,NA,NA,NA,NA,NA,0,14,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,BLM,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,CES,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,LGD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,RRC,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,RYD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,SMB,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-07_F_3F100,F_3F100,1994,7,7,WHS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-11_F_3F126,F_3F126,1994,7,11,BKD,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-11_F_3F126,F_3F126,1994,7,11,BKT,All,NA,3,56,15,10,NA,NA,NA,NA,NA,NA,4,81,84,0.648,7.848616947,2.801538318,0.003769635,0.061397349,1.960000038,78.5089849,89.4910151,0.527661195,0.768338805,2.525474641,FALSE,NA,11/7/2012
1994-07-11_F_3F126,F_3F126,1994,7,11,FAD,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-12_F_3F127,F_3F127,1994,7,12,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-12_F_3F127,F_3F127,1994,7,12,BKT,All,Invalid Dataset,1,49,NA,NA,NA,NA,NA,NA,NA,NA,0,49,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-12_F_3F127,F_3F127,1994,7,12,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-12_F_3F128,F_3F128,1994,7,12,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-12_F_3F128,F_3F128,1994,7,12,BKT,All,Invalid Dataset,1,71,NA,NA,NA,NA,NA,NA,NA,NA,0,71,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-13_F_2F110,F_2F110,1994,7,13,BKD,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-13_F_2F110,F_2F110,1994,7,13,BKT,All,NA,3,72,20,4,NA,NA,NA,NA,NA,NA,2,96,97,0.755905512,2.091431924,1.446178386,0.002131667,0.046169978,1.960000038,94.16549036,99.83450964,0.665412354,0.846398669,0.303692479,FALSE,NA,11/7/2012
1994-07-13_F_2F111,F_2F111,1994,7,13,BKT,All,Invalid Dataset,1,91,NA,NA,NA,NA,NA,NA,NA,NA,0,91,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-13_F_2F112,F_2F112,1994,7,13,BKT,All,Invalid Dataset,1,28,NA,NA,NA,NA,NA,NA,NA,NA,0,28,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-14_F_2F119,F_2F119,1994,7,14,BKT,All,NA,2,45,15,NA,NA,NA,NA,NA,NA,NA,7,60,66,0.689655172,25.3935,5.039196365,0.008934169,0.094520735,1.960000038,56.12317513,75.87682487,0.504394532,0.874915812,0.062081956,FALSE,NA,11/7/2012
1994-07-14_F_2F120,F_2F120,1994,7,14,BKT,All,Invalid Dataset,1,56,NA,NA,NA,NA,NA,NA,NA,NA,0,56,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-14_F_2F121,F_2F121,1994,7,14,BKT,All,Invalid Dataset,1,38,NA,NA,NA,NA,NA,NA,NA,NA,0,38,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-18_F_2F129,F_2F129,1994,7,18,BKT,All,Invalid Dataset,1,135,NA,NA,NA,NA,NA,NA,NA,NA,0,135,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-20_F_2F129,F_2F129,1994,7,20,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-20_F_2F129,F_2F129,1994,7,20,BKT,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-20_F_2F130,F_2F130,1994,7,20,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-20_F_2F130,F_2F130,1994,7,20,BKT,All,Invalid Dataset,1,114,NA,NA,NA,NA,NA,NA,NA,NA,0,114,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F113,F_2F113,1994,7,25,BKT,All,NA,2,76,30,NA,NA,NA,NA,NA,NA,NA,18,106,123,0.623529412,98.98361735,9.949051078,0.00675672,0.082199271,1.960000038,103.4998599,142.5001401,0.46241884,0.784639983,0.052040352,FALSE,NA,11/7/2012
1994-07-25_F_2F113_1,F_2F113_1,1994,7,25,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F113_1,F_2F113_1,1994,7,25,BKT,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F113_1,F_2F113_1,1994,7,25,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F113_1,F_2F113_1,1994,7,25,LGD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F113_1,F_2F113_1,1994,7,25,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F113_1,F_2F113_1,1994,7,25,RYD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F114,F_2F114,1994,7,25,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F114,F_2F114,1994,7,25,BKT,All,Invalid Dataset,1,100,NA,NA,NA,NA,NA,NA,NA,NA,0,100,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F114,F_2F114,1994,7,25,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F114,F_2F114,1994,7,25,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F115,F_2F115,1994,7,25,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F115,F_2F115,1994,7,25,BKT,All,Invalid Dataset,1,70,NA,NA,NA,NA,NA,NA,NA,NA,0,70,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F115,F_2F115,1994,7,25,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-25_F_2F115,F_2F115,1994,7,25,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F095,F_2F095,1994,7,26,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F095,F_2F095,1994,7,26,BKT,All,Invalid Dataset,1,45,NA,NA,NA,NA,NA,NA,NA,NA,0,45,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F095,F_2F095,1994,7,26,CRC,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F095,F_2F095,1994,7,26,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F095,F_2F095,1994,7,26,LGD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F095,F_2F095,1994,7,26,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F095,F_2F095,1994,7,26,NHS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F096,F_2F096,1994,7,26,BKD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F096,F_2F096,1994,7,26,BKT,All,Invalid Dataset,1,50,NA,NA,NA,NA,NA,NA,NA,NA,0,50,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F096,F_2F096,1994,7,26,FAD,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-26_F_2F096,F_2F096,1994,7,26,MTS,All,Invalid Dataset,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-27_F_2F094,F_2F094,1994,7,27,BKD,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-27_F_2F094,F_2F094,1994,7,27,BKT,All,NA,3,1,0,1,NA,NA,NA,NA,NA,NA,1,2,2,0.5,1.076923077,1.037749043,0.269230769,0.518874522,1.960000038,-0.033988125,4.033988125,-0.516994062,1.516994062,2.785714286,FALSE,NA,11/7/2012
1994-07-27_F_2F094,F_2F094,1994,7,27,CRC,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
1994-07-27_F_2F094,F_2F094,1994,7,27,FAD,All,Invalid Dataset,3,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1.960000038,NA,NA,NA,NA,NA,FALSE,NA,11/7/2012
